index,Order ID,Cust ID,Gender,Age,Age-Group,Date,Month,Status,Channel ,SKU,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
14019,407-4447637-2885158,4447637,Women,31,Adult,8/5/2022,August,Delivered,Nalli,JNE3405-KR-XL,kurta,XL,1,INR,399,NEW DELHI,DELHI,110059,IN,TRUE
14020,407-9573933-3787547,9573933,Women,49,Adult,8/5/2022,August,Delivered,Nalli,J0301-TP-L,Top,L,1,INR,493,BENGALURU,KARNATAKA,560087,IN,FALSE
14021,404-5852089-3501138,5852089,Men,43,Adult,8/5/2022,August,Returned,Amazon,J0397-DR-S,Western Dress,S,1,INR,999,NEW DELHI,DELHI,110058,IN,FALSE
14022,405-0089099-5557115,89099,Men,68,Senior,8/5/2022,August,Delivered,Flipkart,J0402-DR-XS,Western Dress,XS,1,INR,667,NEW DELHI,DELHI,110091,IN,FALSE
14023,405-0089099-5557115,89099,Men,51,Adult,8/5/2022,August,Delivered,Amazon,J0413-DR-L,Western Dress,L,1,INR,741,HYDERABAD,TELANGANA,500048,IN,FALSE
14024,403-0054055-7529914,54055,Women,32,Adult,8/5/2022,August,Delivered,Ajio,JNE3160-KR-M,kurta,M,1,INR,729,IMPHAL,MANIPUR,795004,IN,FALSE
14025,405-3992520-8777161,3992520,Women,34,Adult,8/5/2022,August,Delivered,Amazon,J0117-TP-M,Top,M,1,INR,726,BANSWARA,RAJASTHAN,327023,IN,FALSE
14026,403-7312074-2044307,7312074,Women,34,Adult,8/5/2022,August,Delivered,Amazon,JNE3437-KR-M,kurta,M,1,INR,486,HYDERABAD,TELANGANA,500055,IN,FALSE
14027,403-7312074-2044307,7312074,Women,43,Adult,8/5/2022,August,Delivered,Amazon,JNE3405-KR-L,kurta,L,1,INR,399,PUDUKKOTTAI,TAMIL NADU,622001,IN,FALSE
14028,408-3664077-5741910,3664077,Women,33,Adult,8/5/2022,August,Delivered,Flipkart,JNE3753-KR-XXXL,kurta,3XL,1,INR,475,ROURKELA,ODISHA,769042,IN,FALSE
14029,407-0407287-6939551,407287,Women,31,Adult,8/5/2022,August,Delivered,Myntra,JNE3837-KR-M,kurta,M,1,INR,533,dindori,MADHYA PRADESH,481882,IN,FALSE
14030,406-2253365-2120352,2253365,Women,23,Teenager,8/5/2022,August,Delivered,Myntra,MEN5009-KR-XL,kurta,XL,1,INR,499,BALANGIR,ODISHA,767001,IN,FALSE
14031,406-2253365-2120352,2253365,Women,21,Teenager,8/5/2022,August,Delivered,Ajio,MEN5009-KR-XXXL,kurta,3XL,1,INR,499,MADANAPALLE,ANDHRA PRADESH,517325,IN,FALSE
14032,403-8916699-2499534,8916699,Women,18,Teenager,8/5/2022,August,Delivered,Myntra,SET360-KR-NP-S,Set,S,1,INR,1126,ADICHANALLOOR,KERALA,691572,IN,FALSE
14033,402-9482811-7580333,9482811,Women,34,Adult,8/5/2022,August,Delivered,Amazon,J0285-SKD-L,Set,L,1,INR,1442,Lucknow,UTTAR PRADESH,226002,IN,FALSE
14034,171-2507976-8236315,2507976,Women,73,Senior,8/5/2022,August,Refunded,Flipkart,J0301-TP-XL,Top,XL,1,INR,464,MUMBAI,MAHARASHTRA,400059,IN,FALSE
14035,407-9593895-8448360,9593895,Women,38,Adult,8/5/2022,August,Delivered,Amazon,SET401-KR-NP-XL,Set,XL,1,INR,999,BENGALURU,KARNATAKA,560100,IN,FALSE
14036,402-4503194-3396307,4503194,Women,26,Teenager,8/5/2022,August,Delivered,Flipkart,JNE3405-KR-XXXL,kurta,3XL,1,INR,399,GANDHINAGAR,GUJARAT,382007,IN,FALSE
14037,403-8130207-5628350,8130207,Men,27,Teenager,8/5/2022,August,Delivered,Myntra,J0001-DR-XL,Ethnic Dress,XL,1,INR,690,THANE dist,MAHARASHTRA,401105,IN,FALSE
14038,405-8075665-6924357,8075665,Women,39,Adult,8/5/2022,August,Delivered,Flipkart,SET186-KR-DH-K-M,Set,M,1,INR,599,CURCHOREM,GOA,403706,IN,FALSE
14039,171-0165616-6843563,165616,Women,43,Adult,8/5/2022,August,Delivered,Myntra,J0139-KR-M,kurta,M,1,INR,396,GURUGRAM,HARYANA,122018,IN,FALSE
14040,407-9362849-7346748,9362849,Women,71,Senior,8/5/2022,August,Delivered,Flipkart,J0134-SET-XS,Set,XS,1,INR,699,GURGAON,HARYANA,122001,IN,FALSE
14041,405-3352455-7462729,3352455,Men,32,Adult,8/5/2022,August,Delivered,Amazon,J0376-SKD-M,Set,M,1,INR,999,NEW DELHI,DELHI,110059,IN,FALSE
14042,403-2746996-3844359,2746996,Women,49,Adult,8/5/2022,August,Delivered,Ajio,MEN5007-KR-M,kurta,M,1,INR,475,GURUGRAM,HARYANA,122002,IN,FALSE
14043,403-5766267-2683565,5766267,Women,47,Adult,8/5/2022,August,Delivered,Myntra,J0353-KR-XXL,kurta,XXL,1,INR,635,PUNE,MAHARASHTRA,411014,IN,FALSE
14044,408-8154275-9383546,8154275,Women,22,Teenager,8/5/2022,August,Delivered,Amazon,JNE1525-KR-UDF19BLACK-M,kurta,M,1,INR,311,VISAKHAPATNAm,ANDHRA PRADESH,530001,IN,FALSE
14045,404-9149026-8620361,9149026,Women,75,Senior,8/5/2022,August,Delivered,Flipkart,SET171-KR-NP-M,Set,M,1,INR,792,BHUBANESWAR,ODISHA,751002,IN,FALSE
14046,407-8687064-5969162,8687064,Women,37,Adult,8/5/2022,August,Delivered,Flipkart,JNE3579-KR-S,kurta,S,1,INR,295,MANGALAGIRI,ANDHRA PRADESH,522503,IN,FALSE
14047,407-6661171-8241114,6661171,Women,47,Adult,8/5/2022,August,Delivered,Myntra,JNE3714-KR-XXXL,kurta,3XL,1,INR,458,LUCKNOW,UTTAR PRADESH,226023,IN,FALSE
14048,404-4454121-3767529,4454121,Women,62,Senior,8/5/2022,August,Delivered,Flipkart,J0231-SKD-S,Set,S,1,INR,1238,HYDERABAD,TELANGANA,500048,IN,FALSE
14049,406-8417798-5008349,8417798,Women,44,Adult,8/5/2022,August,Delivered,Ajio,JNE3667-TP-L,Top,L,1,INR,329,GHAZIABAD,UTTAR PRADESH,201009,IN,FALSE
14050,405-6573750-7833145,6573750,Women,28,Teenager,8/5/2022,August,Delivered,Flipkart,JNE3785-KR-XL,kurta,XL,1,INR,362,NEW DELHI,DELHI,110058,IN,FALSE
14051,406-4743521-5929938,4743521,Men,32,Adult,8/5/2022,August,Delivered,Others,SET393-KR-NP-S,Set,S,1,INR,1186,AGRA,UTTAR PRADESH,282001,IN,FALSE
14052,171-2837732-0909167,2837732,Women,19,Teenager,8/5/2022,August,Delivered,Flipkart,JNE3724-KR-S,kurta,S,1,INR,499,CHANGANACHERRY,KERALA,686548,IN,FALSE
14053,404-5482633-4285115,5482633,Men,40,Adult,8/5/2022,August,Delivered,Myntra,J0003-SET-XXL,Set,XXL,1,INR,646,AHMEDABAD,GUJARAT,380052,IN,FALSE
14054,403-9027481-1324341,9027481,Women,57,Adult,8/5/2022,August,Refunded,Myntra,JNE1906-KR-031-L,kurta,L,1,INR,382,CHENNAI,TAMIL NADU,600015,IN,FALSE
14055,405-9962407-3713102,9962407,Men,27,Teenager,8/5/2022,August,Delivered,Amazon,SET331-KR-NP-S,Set,S,1,INR,597,KOLAZHY,KERALA,680631,IN,FALSE
14056,404-7802738-5059532,7802738,Women,35,Adult,8/5/2022,August,Delivered,Flipkart,JNE3803-KR-S,kurta,S,1,INR,487,Gurgaon,HARYANA,122018,IN,FALSE
14057,408-5173058-8941939,5173058,Women,49,Adult,8/5/2022,August,Delivered,Flipkart,SET304-KR-DPT-XL,Set,XL,1,INR,1125,Chennai,TAMIL NADU,600092,IN,FALSE
14058,171-3971529-9878745,3971529,Women,48,Adult,8/5/2022,August,Returned,Myntra,SET363-KR-NP-S,Set,S,1,INR,1149,SOLAPUR,MAHARASHTRA,413005,IN,FALSE
14059,403-9182223-9964323,9182223,Women,42,Adult,8/5/2022,August,Delivered,Myntra,JNE3784-KR-M,kurta,M,1,INR,517,INDORE,MADHYA PRADESH,452016,IN,FALSE
14060,405-8818005-5340335,8818005,Women,53,Adult,8/5/2022,August,Delivered,Meesho,J0011-LCD-S,Set,S,1,INR,1695,KOTDWARA,UTTARAKHAND,246149,IN,FALSE
14061,408-8476188-4591503,8476188,Women,27,Teenager,8/5/2022,August,Delivered,Amazon,JNE3405-KR-XXL,kurta,XXL,1,INR,399,ASANSOL,WEST BENGAL,713333,IN,FALSE
14062,402-4893199-7178761,4893199,Women,27,Teenager,8/5/2022,August,Delivered,Ajio,J0386-KR-L,kurta,L,1,INR,967,PATNA,BIHAR,800013,IN,FALSE
14063,407-1534388-5175560,1534388,Men,37,Adult,8/5/2022,August,Delivered,Amazon,SET291-KR-PP-XXL,Set,XXL,1,INR,563,VISAKHAPATNAM,ANDHRA PRADESH,530009,IN,FALSE
14064,407-3810970-0782747,3810970,Women,30,Adult,8/5/2022,August,Delivered,Myntra,JNE3781-KR-XXXL,kurta,3XL,1,INR,416,MUMBAI,MAHARASHTRA,400016,IN,FALSE
14065,171-4420375-5827551,4420375,Women,31,Adult,8/5/2022,August,Delivered,Myntra,JNE3730-KR-XL,kurta,XL,1,INR,301,Kottayam District,KERALA,686011,IN,FALSE
14066,402-9893080-6508351,9893080,Women,43,Adult,8/5/2022,August,Delivered,Flipkart,J0346-SET-L,Set,L,1,INR,478,GHAZIABAD,UTTAR PRADESH,201014,IN,FALSE
14067,405-5807516-0931564,5807516,Men,23,Teenager,8/5/2022,August,Delivered,Myntra,SET348-KR-NP-XS,Set,XS,1,INR,958,GHAZIABAD,UTTAR PRADESH,201009,IN,FALSE
14068,405-4810618-1868338,4810618,Men,45,Adult,8/5/2022,August,Delivered,Myntra,SET377-KR-NP-S,Set,S,1,INR,1068,HAILAKANDI,ASSAM,788155,IN,FALSE
14069,405-2590919-3529924,2590919,Women,41,Adult,8/5/2022,August,Delivered,Flipkart,SAR009,Saree,Free,1,INR,368,"KANIYAPURAM, THIRUVANANTHAPURAM DISTRICT",KERALA,695301,IN,FALSE
14070,406-7543121-9245918,7543121,Women,27,Teenager,8/5/2022,August,Delivered,Amazon,JNE3544-KR-S,kurta,S,1,INR,310,CHENNAI,TAMIL NADU,600061,IN,FALSE
14071,408-3043723-5037156,3043723,Men,42,Adult,8/5/2022,August,Delivered,Others,SET383-KR-NP-M,Set,M,1,INR,631,RANGIA,ASSAM,781354,IN,FALSE
14072,171-9748434-2989117,9748434,Men,40,Adult,8/5/2022,August,Delivered,Myntra,SET188-KR-NP-L,Set,L,1,INR,648,KARORAN,PUNJAB,160103,IN,FALSE
14073,171-4415002-4364368,4415002,Women,43,Adult,8/5/2022,August,Delivered,Amazon,SET398-KR-PP-XS,Set,XS,1,INR,1186,AHMEDABAD,GUJARAT,380015,IN,FALSE
14074,171-4415002-4364368,4415002,Men,37,Adult,8/5/2022,August,Delivered,Amazon,SET345-KR-NP-S,Set,S,1,INR,635,BENGALURU,KARNATAKA,560017,IN,FALSE
14075,404-8766349-1621916,8766349,Women,21,Teenager,8/5/2022,August,Cancelled,Nalli,JNE3619-KR-M,kurta,M,1,INR,292,HOSKOTE,KARNATAKA,562114,IN,FALSE
14076,403-0353384-7924360,353384,Men,37,Adult,8/5/2022,August,Delivered,Amazon,J0230-SKD-S,Set,S,1,INR,1146,DHARUHERA,HARYANA,123106,IN,FALSE
14077,406-5732505-2473923,5732505,Women,22,Teenager,8/5/2022,August,Delivered,Nalli,SAR012,Saree,Free,1,INR,363,VILLUPURAM,TAMIL NADU,606202,IN,FALSE
14078,402-8082251-3461936,8082251,Women,53,Adult,8/5/2022,August,Delivered,Amazon,JNE3633-KR-XS,kurta,XS,1,INR,459,CHENNAI,TAMIL NADU,600116,IN,FALSE
14079,402-8082251-3461936,8082251,Men,27,Teenager,8/5/2022,August,Delivered,Amazon,SET220-KR-PP-XXXL,Set,3XL,1,INR,1075,GURUGRAM,HARYANA,122001,IN,FALSE
14080,402-4880486-9676321,4880486,Women,37,Adult,8/5/2022,August,Delivered,Others,JNE3781-KR-L,kurta,L,1,INR,416,NAGAUR,RAJASTHAN,341001,IN,FALSE
14081,403-2095786-1646754,2095786,Women,43,Adult,8/5/2022,August,Delivered,Amazon,SAR018,Saree,Free,1,INR,458,JAMSHEDPUR,JHARKHAND,831004,IN,FALSE
14082,403-2095786-1646754,2095786,Men,31,Adult,8/5/2022,August,Delivered,Amazon,JNE3797-KR-L,Western Dress,L,1,INR,771,GHAZIABAD,UTTAR PRADESH,201016,IN,FALSE
14083,171-7681205-0929167,7681205,Women,37,Adult,8/5/2022,August,Delivered,Myntra,J0113-TP-XXL,Top,XXL,1,INR,574,MUMBAI,MAHARASHTRA,400067,IN,FALSE
14084,402-7429918-8555514,7429918,Women,25,Teenager,8/5/2022,August,Delivered,Flipkart,SET393-KR-NP-S,Set,S,1,INR,984,AMRITSAR,PUNJAB,143116,IN,FALSE
14085,408-9483592-8549914,9483592,Women,21,Teenager,8/5/2022,August,Delivered,Flipkart,SET279-LC-L,Set,L,1,INR,835,BHUBANESWAR,ODISHA,751031,IN,FALSE
14086,403-3782096-9052349,3782096,Women,41,Adult,8/5/2022,August,Delivered,Ajio,BL102-L,Blouse,L,1,INR,625,KARWAR,KARNATAKA,581308,IN,FALSE
14087,407-6378249-9341122,6378249,Men,47,Adult,8/5/2022,August,Delivered,Flipkart,J0396-DR-M,Western Dress,M,1,INR,807,KOLKATA,WEST BENGAL,700092,IN,FALSE
14088,405-0398437-4153119,398437,Men,34,Adult,8/5/2022,August,Delivered,Meesho,SET401-KR-NP-XXXL,Set,3XL,1,INR,999,NEW DELHI,DELHI,110078,IN,FALSE
14089,171-9228782-5960315,9228782,Women,33,Adult,8/5/2022,August,Delivered,Myntra,J0236-SKD-XXXL,Set,3XL,1,INR,921,BENGALURU,KARNATAKA,560040,IN,FALSE
14090,171-3575643-0817161,3575643,Women,43,Adult,8/5/2022,August,Delivered,Amazon,J0026-KR-XS,kurta,XS,1,INR,318,THIRUVANANTHAPURAM,KERALA,695586,IN,FALSE
14091,171-2755272-2807566,2755272,Women,21,Teenager,8/5/2022,August,Delivered,Myntra,SET287-KR-NP-L,Set,L,1,INR,666,KALYAN,MAHARASHTRA,421204,IN,FALSE
14092,404-0771809-0456341,771809,Women,48,Adult,8/5/2022,August,Delivered,Amazon,J0230-SKD-S,Set,S,1,INR,999,DEHRADUN,UTTARAKHAND,248005,IN,FALSE
14093,403-0125085-2416323,125085,Women,25,Teenager,8/5/2022,August,Delivered,Amazon,SAR016,Saree,Free,1,INR,1229,WEST NIMAR,MADHYA PRADESH,451001,IN,FALSE
14094,407-6328125-4170745,6328125,Men,29,Teenager,8/5/2022,August,Delivered,Amazon,J0341-DR-XXXL,Western Dress,3XL,1,INR,1168,Delhi,New Delhi,110030,IN,FALSE
14095,402-8224651-0965913,8224651,Men,21,Teenager,8/5/2022,August,Delivered,Flipkart,JNE3797-KR-M,Western Dress,M,1,INR,735,HYDERABAD,TELANGANA,500007,IN,FALSE
14096,403-8751192-3620347,8751192,Men,32,Adult,8/5/2022,August,Delivered,Myntra,JNE3800-KR-L,Western Dress,L,1,INR,735,VALSAD,GUJARAT,396001,IN,FALSE
14097,171-1155361-0810722,1155361,Women,54,Adult,8/5/2022,August,Delivered,Amazon,JNE3764-KR-M,kurta,M,1,INR,399,NEW TOWN,WEST BENGAL,700156,IN,FALSE
14098,402-0237273-2894745,237273,Men,42,Adult,8/5/2022,August,Cancelled,Amazon,SET277-KR-NP-XXL,Set,XXL,1,INR,1338,BENGALURU,KARNATAKA,560033,IN,FALSE
14099,404-5704950-6876315,5704950,Men,29,Teenager,8/5/2022,August,Delivered,Flipkart,SET291-KR-PP-XL,Set,XL,1,INR,563,ROHTAK,HARYANA,124001,IN,FALSE
14100,408-0343457-8432365,343457,Men,22,Teenager,8/5/2022,August,Delivered,Myntra,J0006-SET-L,Ethnic Dress,L,1,INR,899,NOIDA,UTTAR PRADESH,201304,IN,FALSE
14101,402-6170932-4560351,6170932,Women,44,Adult,8/5/2022,August,Delivered,Flipkart,JNE3799-KR-XL,kurta,XL,1,INR,657,KOLKATA,WEST BENGAL,700050,IN,FALSE
14102,402-2999764-8895500,2999764,Women,22,Teenager,8/5/2022,August,Delivered,Amazon,JNE3622-KR-XS,kurta,XS,1,INR,368,bilaspur,CHHATTISGARH,495224,IN,FALSE
14103,408-4245692-7688313,4245692,Women,36,Adult,8/5/2022,August,Delivered,Meesho,SET324-KR-NP-XXXL,Set,3XL,1,INR,597,KANPUR,UTTAR PRADESH,208027,IN,FALSE
14104,171-7618983-7975548,7618983,Men,36,Adult,8/5/2022,August,Returned,Myntra,SET385-KR-NP-S,Set,S,1,INR,599,BENGALURU,KARNATAKA,560078,IN,FALSE
14105,406-5588061-5485967,5588061,Women,35,Adult,8/5/2022,August,Delivered,Flipkart,J0095-SET-XXL,Set,XXL,1,INR,633,NEW DELHI,DELHI,110096,IN,FALSE
14106,405-2373980-8982765,2373980,Women,77,Senior,8/5/2022,August,Delivered,Flipkart,SET409-KR-NP-S,Set,S,1,INR,641,RAIPUR,CHHATTISGARH,492001,IN,FALSE
14107,402-4369504-2493125,4369504,Men,32,Adult,8/5/2022,August,Delivered,Flipkart,SET360-KR-NP-XL,Set,XL,1,INR,1138,YAVATMAL,MAHARASHTRA,445001,IN,FALSE
14108,405-2375931-7463512,2375931,Men,34,Adult,8/5/2022,August,Delivered,Myntra,SET184-KR-PP-XXL,Set,XXL,1,INR,563,BHOPAL,MADHYA PRADESH,462042,IN,FALSE
14109,403-7715289-2947514,7715289,Women,38,Adult,8/5/2022,August,Delivered,Flipkart,SET183-KR-DH-S,Set,S,1,INR,759,KALYAN,MAHARASHTRA,421001,IN,FALSE
14110,402-8470609-7153944,8470609,Men,18,Teenager,8/5/2022,August,Delivered,Amazon,J0395-DR-XL,Western Dress,XL,1,INR,859,PUNE,MAHARASHTRA,411057,IN,FALSE
14111,408-7736523-2549149,7736523,Women,71,Senior,8/5/2022,August,Delivered,Amazon,J0122-TP-S,Top,S,1,INR,329,GURUGRAM,HARYANA,122004,IN,FALSE
14112,408-2261126-4408301,2261126,Men,44,Adult,8/5/2022,August,Delivered,Amazon,NW003-TP-PJ-S,Set,S,1,INR,495,Delhi,DELHI,110032,IN,FALSE
14113,405-1596365-6161967,1596365,Women,44,Adult,8/5/2022,August,Delivered,Amazon,JNE3801-KR-M,kurta,M,1,INR,735,COIMBATORE,TAMIL NADU,641046,IN,FALSE
14114,402-9870007-4050750,9870007,Women,35,Adult,8/5/2022,August,Delivered,Flipkart,JNE3784-KR-L,kurta,L,1,INR,517,CHENNAI,TAMIL NADU,600015,IN,FALSE
14115,402-9870007-4050750,9870007,Women,34,Adult,8/5/2022,August,Delivered,Ajio,JNE3794-KR-XXXL,kurta,3XL,1,INR,499,RAJKOT,GUJARAT,360007,IN,FALSE
14116,402-9870007-4050750,9870007,Women,57,Adult,8/5/2022,August,Delivered,Amazon,JNE3645-TP-N-S,Top,S,1,INR,432,Bangalore,KARNATAKA,560076,IN,FALSE
14117,402-1068814-7827518,1068814,Men,19,Teenager,8/5/2022,August,Cancelled,Amazon,J0339-DR-XL,Western Dress,XL,1,INR,744,BENGALURU,KARNATAKA,560035,IN,FALSE
14118,402-4802217-6912350,4802217,Women,63,Senior,8/5/2022,August,Delivered,Flipkart,JNE3575-KR-XXXL,kurta,3XL,1,INR,471,GHAZIABAD,UTTAR PRADESH,201001,IN,FALSE
14119,405-0524105-4137161,524105,Women,34,Adult,8/5/2022,August,Delivered,Myntra,JNE3787-KR-M,kurta,M,1,INR,487,GHAZIABAD,UTTAR PRADESH,201017,IN,FALSE
14120,405-9189060-1531534,9189060,Women,38,Adult,8/5/2022,August,Delivered,Myntra,SAR025,Saree,Free,1,INR,468,SURAT,GUJARAT,395009,IN,FALSE
14121,408-0846249-6847541,846249,Men,50,Adult,8/5/2022,August,Delivered,Flipkart,J0239-SKD-XXL,Set,XXL,1,INR,1299,HYDERABAD,TELANGANA,500038,IN,FALSE
14122,403-3544177-1998703,3544177,Men,44,Adult,8/5/2022,August,Delivered,Myntra,J0401-DR-XXL,Western Dress,XXL,1,INR,842,BENGALURU,KARNATAKA,560103,IN,FALSE
14123,402-9838248-8409945,9838248,Women,45,Adult,8/5/2022,August,Delivered,Amazon,SAR016,Saree,Free,1,INR,399,Noida,UTTAR PRADESH,201301,IN,FALSE
14124,404-9085666-5412325,9085666,Women,20,Teenager,8/5/2022,August,Delivered,Myntra,SAR016,Saree,Free,1,INR,999,HISAR,HARYANA,125001,IN,FALSE
14125,405-0820143-7046763,820143,Women,25,Teenager,8/5/2022,August,Delivered,Amazon,J0117-TP-S,Top,S,1,INR,518,OCL INDUSTRIAL TOWNSHIP,ODISHA,770017,IN,FALSE
14126,403-8686952-4861107,8686952,Men,20,Teenager,8/5/2022,August,Delivered,Amazon,J0006-SET-L,Ethnic Dress,L,1,INR,899,BENGALURU,KARNATAKA,560053,IN,FALSE
14127,407-8235954-6692345,8235954,Women,45,Adult,8/5/2022,August,Delivered,Flipkart,J0301-TP-S,Top,S,1,INR,487,MAHAD,MAHARASHTRA,402301,IN,FALSE
14128,405-9690855-3176360,9690855,Women,32,Adult,8/5/2022,August,Delivered,Meesho,SET295-KR-NP-XS,Set,XS,1,INR,751,JAMKHANDI,KARNATAKA,587301,IN,FALSE
14129,407-9208892-7349923,9208892,Men,22,Teenager,8/5/2022,August,Delivered,Myntra,JNE3869-DR-S,Western Dress,S,1,INR,948,NEW DELHI,DELHI,110075,IN,FALSE
14130,402-2954383-6165101,2954383,Women,19,Teenager,8/5/2022,August,Delivered,Myntra,JNE3645-TP-N-M,Top,M,1,INR,663,NAHARLAGUN,ARUNACHAL PRADESH,791110,IN,FALSE
14131,402-2954383-6165101,2954383,Women,24,Teenager,8/5/2022,August,Delivered,Flipkart,JNE3611-KR-L,kurta,L,1,INR,459,THORRUR,TELANGANA,506163,IN,FALSE
14132,402-2954383-6165101,2954383,Women,28,Teenager,8/5/2022,August,Delivered,Myntra,JNE3437-KR-L,kurta,L,1,INR,517,HYDERABAD,TELANGANA,500072,IN,FALSE
14133,402-1121472-5627527,1121472,Women,21,Teenager,8/5/2022,August,Delivered,Flipkart,JNE3554-KR-XL,kurta,XL,1,INR,517,PUNE,MAHARASHTRA,411021,IN,FALSE
14134,402-1121472-5627527,1121472,Women,19,Teenager,8/5/2022,August,Delivered,Myntra,JNE3399-KR-M,kurta,M,1,INR,435,Bangalore,KARNATAKA,560068,IN,FALSE
14135,406-4769800-8349952,4769800,Women,20,Teenager,8/5/2022,August,Delivered,Myntra,JNE3611-KR-XXXL,kurta,3XL,1,INR,459,CHENNAI,TAMIL NADU,600088,IN,FALSE
14136,406-2407496-4707566,2407496,Men,26,Teenager,8/5/2022,August,Delivered,Myntra,JNE3904-DR-XL,Western Dress,XL,1,INR,599,Vadodara,GUJARAT,390008,IN,FALSE
14137,407-5055748-4225120,5055748,Women,46,Adult,8/5/2022,August,Delivered,Flipkart,JNE3399-KR-M,kurta,M,1,INR,469,SHIVAMOGGA,KARNATAKA,577201,IN,FALSE
14138,402-9716856-9737152,9716856,Women,36,Adult,8/5/2022,August,Delivered,Amazon,J0178-TP-L,Top,L,1,INR,311,BENGALURU,KARNATAKA,560022,IN,FALSE
14139,402-9716856-9737152,9716856,Men,49,Adult,8/5/2022,August,Delivered,Nalli,J0335-DR-L,Western Dress,L,1,INR,989,MOHALI,PUNJAB,140308,IN,FALSE
14140,406-5787665-9881139,5787665,Men,38,Adult,8/5/2022,August,Delivered,Others,JNE3797-KR-XL,Western Dress,XL,1,INR,725,CHENNAI,TAMIL NADU,600005,IN,FALSE
14141,407-7130559-7201958,7130559,Women,60,Adult,8/5/2022,August,Refunded,Myntra,JNE3878-KR-XXXL,kurta,3XL,1,INR,399,MUMBAI,MAHARASHTRA,400090,IN,FALSE
14142,406-0446291-5426752,446291,Women,21,Teenager,8/5/2022,August,Delivered,Amazon,SAR003,Saree,Free,1,INR,1238,CHENNAI,TAMIL NADU,600082,IN,FALSE
14143,406-9498675-7793125,9498675,Women,69,Senior,8/5/2022,August,Delivered,Amazon,JNE3739-KR-XXXL,kurta,3XL,1,INR,459,TIRUCHIRAPPALLI,TAMIL NADU,620021,IN,FALSE
14144,402-5482246-1238769,5482246,Men,43,Adult,8/5/2022,August,Delivered,Myntra,J0014-LCD-M,Set,M,1,INR,1199,Mumbai,MAHARASHTRA,400078,IN,FALSE
14145,406-7312400-4066711,7312400,Women,27,Teenager,8/5/2022,August,Delivered,Flipkart,SET304-KR-DPT-XL,Set,XL,1,INR,1201,Hosur,TAMIL NADU,635124,IN,FALSE
14146,405-2489021-8596325,2489021,Men,49,Adult,8/5/2022,August,Delivered,Flipkart,JNE3800-KR-L,Western Dress,L,1,INR,735,MANGALURU,KARNATAKA,575019,IN,FALSE
14147,404-9256523-9478750,9256523,Women,49,Adult,8/5/2022,August,Delivered,Amazon,SAR009,Saree,Free,1,INR,1248,CHENNAI,TAMIL NADU,600048,IN,FALSE
14148,407-6086776-8658711,6086776,Women,18,Teenager,8/5/2022,August,Delivered,Myntra,JNE3405-KR-M,kurta,M,1,INR,399,PUTTUR,ANDHRA PRADESH,517583,IN,FALSE
14149,402-0167683-6897966,167683,Women,42,Adult,8/5/2022,August,Delivered,Ajio,JNE3399-KR-XL,kurta,XL,1,INR,435,HYDERABAD,TELANGANA,500084,IN,FALSE
14150,171-5431673-1893127,5431673,Women,18,Teenager,8/5/2022,August,Delivered,Myntra,SET400-KR-NP-M,Set,M,1,INR,1068,FARIDABAD,HARYANA,121003,IN,FALSE
14151,404-5872319-9631555,5872319,Women,37,Adult,8/5/2022,August,Delivered,Amazon,SET182-KR-DH-K-M,Set,M,1,INR,599,NEW DELHI,DELHI,110065,IN,FALSE
14152,403-3775492-7605962,3775492,Women,37,Adult,8/5/2022,August,Delivered,Myntra,J0096-KR-L,kurta,L,1,INR,635,BENGALURU,KARNATAKA,560067,IN,FALSE
14153,407-4485633-0397934,4485633,Men,43,Adult,8/5/2022,August,Returned,Amazon,JNE3797-KR-XS,Western Dress,XS,1,INR,735,RANCHI,JHARKHAND,834002,IN,FALSE
14154,404-6503138-9273903,6503138,Women,35,Adult,8/5/2022,August,Delivered,Nalli,JNE3784-KR-XXL,kurta,XXL,1,INR,458,Noida,UTTAR PRADESH,201301,IN,TRUE
14155,404-6503138-9273903,6503138,Men,39,Adult,8/5/2022,August,Delivered,Myntra,SET230-KR-PP-S,Set,S,1,INR,795,KOCHI,KERALA,682011,IN,FALSE
14156,403-3949815-9175557,3949815,Men,27,Teenager,8/5/2022,August,Delivered,Flipkart,J0135-SET-XXL,Set,XXL,1,INR,591,LUCKNOW,UTTAR PRADESH,226016,IN,FALSE
14157,405-6828072-1542702,6828072,Women,55,Adult,8/5/2022,August,Delivered,Myntra,J0044-TP-XS,Top,XS,1,INR,299,MUMBAI,MAHARASHTRA,400101,IN,FALSE
14158,403-3961024-5246732,3961024,Women,27,Teenager,8/5/2022,August,Delivered,Amazon,J0112-TP-M,Top,M,1,INR,354,CHENNAI,TAMIL NADU,600042,IN,FALSE
14159,408-9860535-4513905,9860535,Men,18,Teenager,8/5/2022,August,Delivered,Amazon,SET392-KR-NP-S,Set,S,1,INR,799,AGRA,UTTAR PRADESH,282005,IN,FALSE
14160,171-8521687-1087530,8521687,Women,67,Senior,8/5/2022,August,Delivered,Amazon,J0119-TP-XXL,Top,XXL,1,INR,758,NORTH LAKHIMPUR,ASSAM,787001,IN,FALSE
14161,171-4134774-6368310,4134774,Men,47,Adult,8/5/2022,August,Delivered,Nalli,SET383-KR-NP-L,Set,L,1,INR,631,HYDERABAD,TELANGANA,500035,IN,FALSE
